V2	00:00	1.5968253968254
	01:00	1.0202380952381
	02:00	0.670634920634921
	03:00	0.220238095238095
	04:00	0.157539682539683
	05:00	0.177380952380952
	06:00	0.371031746031746
	07:00	0.798412698412698
	08:00	1.18253968253968
	09:00	1.70396825396825
	10:00	1.9797619047619
	11:00	2.05595238095238
	12:00	2.08730158730159
	13:00	2.03134920634921
	14:00	2.17936507936508
	15:00	1.89047619047619
	16:00	1.82619047619048
	17:00	1.76190476190476
	18:00	1.68412698412698
	19:00	1.86150793650794
	20:00	1.87380952380952
	21:00	2.08095238095238
	22:00	2.49761904761905
	23:00	2.25793650793651

